CustomerID,year_month,monthly_txn_count,monthly_txn_amount
304,2024-03,1,7353.35
304,2024-05,1,1790.36
304,2024-07,1,9862.65
304,2024-09,1,3001.5
304,2024-11,1,2527.64
304,2024-12,1,6954.85
304,2025-01,1,2725.53
305,2023-02,1,8090.82
305,2024-02,3,19324.690000000002
306,2022-05,1,7623.27
306,2022-06,1,3603.72
306,2022-07,1,2071.16
306,2022-08,1,499.99
306,2022-11,1,4620.75
306,2022-12,1,1210.55
306,2023-02,1,2839.61
306,2023-04,1,9942.97
306,2023-05,1,9893.78
306,2023-06,1,3333.19
306,2023-12,1,7394.97
306,2024-02,1,8723.82
306,2024-03,1,5314.21
306,2024-06,1,4448.31
306,2024-08,1,9055.21
306,2025-01,1,7610.99
306,2025-02,2,4175.6
306,2025-04,1,6556.99
308,2022-11,1,7834.01
308,2022-12,1,7422.53
308,2024-01,1,8679.57
308,2024-03,2,12716.14
308,2025-01,1,6696.3
309,2023-06,1,2509.02
309,2024-01,1,4249.94
309,2024-09,1,7480.97
309,2025-03,1,9164.24
312,2023-07,1,1979.89
312,2023-09,1,1274.29
312,2024-11,1,2772.26
312,2025-04,1,2033.83
313,2023-01,1,7298.62
314,2022-12,1,9755.58
314,2023-04,1,6940.58
314,2024-04,1,3672.75
314,2024-05,2,8427.59
314,2025-02,1,6508.82
315,2022-05,1,5020.39
315,2022-06,1,8621.62
315,2022-08,1,5646.56
315,2022-11,1,2997.17
315,2022-12,1,9710.23
315,2023-04,1,2390.7
315,2024-10,1,3472.31
316,2024-03,1,2156.37
317,2022-09,1,9215.81
317,2023-03,1,8115.96
317,2023-04,1,7903.92
317,2023-05,1,5157.25
317,2023-07,2,12215.21
317,2023-08,1,8274.05
317,2023-09,1,4482.78
317,2024-01,2,13439.28
317,2024-05,1,5344.42
317,2024-06,1,8568.62
317,2024-10,1,8623.59
317,2024-11,1,2286.47
318,2022-07,1,1002.73
318,2022-09,1,5632.36
318,2023-07,1,1114.42
318,2024-01,1,7647.22
318,2024-08,1,5688.04
319,2022-05,1,2396.96
319,2022-09,1,1700.27
319,2022-10,1,7483.77
319,2023-02,1,5887.45
319,2023-05,1,5452.68
319,2023-07,1,8736.6
319,2024-04,3,17184.27
319,2024-06,1,9281.18
319,2024-07,2,7535.740000000001
319,2024-08,1,9324.57
319,2024-11,1,9535.19
319,2024-12,2,5690.9
319,2025-01,1,3722.56
319,2025-04,1,6332.81
319,2025-05,1,7458.41
321,2024-05,1,7088.1
321,2024-10,1,7031.23
321,2025-01,1,3636.86
322,2022-06,1,9972.45
322,2022-10,2,13793.380000000001
322,2023-05,1,9183.05
322,2024-05,1,5407.4
322,2024-12,1,1402.88
323,2022-06,1,7873.28
323,2022-07,1,1856.16
323,2022-09,1,6506.95
323,2022-10,1,3241.4
323,2022-11,1,6609.64
323,2023-01,1,5899.13
323,2023-04,1,7208.67
323,2023-05,1,9388.62
323,2023-06,1,855.81
323,2023-07,1,4464.12
323,2023-09,1,6113.89
323,2024-04,1,7649.87
323,2024-08,1,5031.96
323,2025-02,1,353.74
325,2022-10,1,1537.22
325,2022-12,1,8240.29
325,2023-02,1,6851.89
325,2023-10,1,9247.31
325,2024-08,1,4609.59
325,2024-09,1,292.32
325,2024-10,1,4837.07
325,2025-01,1,3275.01
325,2025-04,1,2270.15
327,2022-06,1,6960.54
327,2023-06,1,7413.96
327,2023-11,1,7154.26
327,2024-03,1,1322.75
327,2024-12,1,3730.2
328,2023-05,1,1267.1
328,2024-06,1,5682.97
328,2024-09,2,6099.93
328,2025-02,1,1226.72
330,2022-06,1,5458.25
330,2023-06,1,5225.87
330,2024-02,1,4932.29
330,2024-07,1,107.23
330,2024-11,1,4136.02
330,2025-03,1,9510.65
332,2024-07,1,5105.39
332,2024-09,1,330.1
332,2024-11,1,9995.44
332,2025-02,1,8392.87
333,2022-05,1,3683.99
333,2022-08,1,3774.59
333,2022-09,1,3637.04
333,2024-07,1,3116.33
333,2024-10,1,4844.47
338,2022-05,1,8524.28
338,2022-06,1,7882.09
338,2022-11,1,8660.8
338,2022-12,1,2937.12
338,2023-03,1,6256.32
338,2024-07,1,1032.41
338,2025-01,1,5168.07
339,2022-07,1,6152.21
339,2024-01,1,6714.54
339,2024-02,1,9916.33
339,2024-12,1,927.51
341,2022-05,1,4474.95
341,2022-08,3,22392.18
341,2022-11,1,666.97
341,2022-12,1,706.1
341,2023-10,2,6748.89
341,2024-03,1,9851.64
341,2024-08,1,8194.82
341,2024-09,1,4036.07
341,2025-03,1,1473.29
342,2023-02,1,7282.87
342,2023-04,1,7628.85
342,2023-05,1,3563.76
342,2023-10,1,1859.82
342,2024-06,1,7952.48
342,2024-09,1,7288.53
343,2022-06,1,2638.54
343,2022-08,1,3958.96
343,2023-04,1,2847.35
343,2024-04,1,7107.85
343,2024-09,1,6963.9
345,2022-06,1,8635.75
345,2022-07,1,412.19
345,2023-02,1,5336.26
345,2023-04,1,9963.88
345,2023-06,1,8908.91
345,2023-08,1,7767.57
345,2024-08,1,5080.09
345,2024-10,1,5459.08
345,2024-11,1,2084.3
347,2023-05,1,1175.01
347,2023-11,1,5641.17
347,2024-01,1,1023.29
348,2022-12,1,2726.87
348,2023-02,1,3919.04
348,2024-10,2,18686.9
350,2022-08,1,5948.57
350,2023-05,2,15265.14
350,2023-08,1,383.98
350,2024-06,1,706.72
350,2024-07,1,3654.75
350,2025-01,1,9200.24
350,2025-04,1,5383.53
351,2022-08,1,3080.48
351,2022-10,1,6379.88
351,2023-01,1,2602.39
351,2024-01,1,5825.11
351,2024-11,1,7852.28
351,2024-12,1,8173.52
351,2025-04,1,7486.15
352,2022-06,1,7642.65
352,2022-07,1,5444.75
352,2023-08,1,1823.02
353,2024-10,1,5872.31
354,2022-10,1,3706.2
354,2023-11,1,2495.63
354,2023-12,1,9322.04
355,2022-10,1,3147.33
355,2024-02,1,4836.75
355,2024-03,1,79.16
355,2024-05,1,5012.8
355,2024-09,1,4018.04
357,2022-05,1,4524.54
357,2022-10,1,6391.27
357,2024-05,1,9961.61
359,2023-06,1,6305.09
359,2023-09,1,1820.0
359,2023-12,1,1390.24
359,2024-05,1,3806.06
359,2024-08,1,4194.12
359,2024-09,1,2974.99
360,2022-07,2,7120.17
360,2023-02,1,4299.88
360,2023-09,1,3898.14
360,2024-11,1,4823.04
360,2025-01,1,6427.18
360,2025-02,1,8014.51
361,2022-10,1,4062.7
361,2024-07,2,11371.35
361,2024-09,1,8625.55
362,2022-11,1,8273.36
362,2022-12,1,1953.66
362,2023-04,1,3149.73
362,2023-12,1,5743.44
362,2024-08,1,4984.77
362,2024-09,1,1528.59
362,2024-12,1,3025.6
362,2025-05,1,4254.23
364,2022-05,1,9397.72
364,2023-05,1,1459.51
364,2024-09,1,6098.75
367,2022-06,1,4516.35
367,2022-08,2,3297.92
367,2022-11,1,3260.32
367,2022-12,1,2795.09
367,2023-03,1,2364.94
369,2022-05,1,6991.4
369,2022-06,1,3024.66
369,2024-11,1,9612.63
369,2024-12,1,3342.41
369,2025-03,1,3479.67
370,2022-06,1,9474.85
370,2023-06,1,2095.04
370,2023-07,1,8841.91
370,2023-11,1,4882.78
370,2024-04,1,6088.66
370,2024-11,1,1340.81
371,2023-08,1,1929.06
373,2022-08,1,5867.05
373,2022-12,2,7927.049999999999
373,2023-02,1,2272.6
373,2023-05,1,4021.66
373,2023-08,1,1585.25
373,2024-07,1,2822.45
373,2024-09,1,3372.98
373,2024-11,1,6221.0
373,2025-02,1,3077.12
375,2022-05,1,7840.71
375,2023-01,1,3104.44
375,2023-04,1,3655.06
375,2023-08,1,7620.69
375,2024-02,1,3068.14
376,2022-06,1,4546.82
376,2022-09,1,4829.61
376,2022-10,1,9161.7
376,2023-01,2,5725.01
376,2023-03,1,6094.62
376,2023-07,1,7070.51
376,2023-11,1,7315.47
376,2024-01,1,9662.13
376,2024-04,1,6179.52
377,2022-06,1,2822.77
377,2022-08,1,4302.08
377,2024-10,1,9834.54
378,2023-01,2,14523.5
378,2023-11,1,5044.01
378,2024-02,2,15635.259999999998
378,2024-03,1,885.42
378,2024-09,1,568.84
378,2024-11,1,4331.84
378,2025-01,1,1007.06
378,2025-04,1,3119.95
379,2022-10,1,6657.53
379,2023-01,1,9995.83
379,2023-02,2,8057.5
379,2023-03,1,2276.9
379,2023-06,1,7099.7
379,2023-07,1,5537.46
379,2023-08,1,297.83
379,2023-09,1,3118.25
379,2024-01,1,2909.91
379,2024-03,1,5525.34
379,2024-05,1,6403.56
379,2024-07,1,9083.15
379,2025-04,1,4654.86
380,2023-05,1,1447.72
380,2023-10,1,8656.32
380,2024-01,1,2426.79
380,2024-05,1,8417.58
380,2024-09,1,887.48
380,2025-03,1,5332.55
381,2022-11,1,2197.97
381,2023-01,1,113.1
381,2023-06,1,4238.51
381,2023-11,1,9937.03
381,2023-12,1,9796.7
381,2024-05,1,9126.68
385,2022-08,1,221.8
385,2023-01,1,3583.95
385,2023-05,1,1982.73
385,2023-07,1,9794.2
385,2023-10,1,5610.13
385,2025-03,1,3524.18
385,2025-04,1,4906.73
386,2022-08,1,1767.33
386,2023-03,1,6763.3
386,2023-07,1,3195.17
386,2024-09,1,9443.07
389,2023-08,1,5012.29
389,2023-12,1,7068.71
389,2024-06,1,9301.06
389,2025-04,1,3320.3
392,2023-05,1,6484.46
392,2023-06,1,7894.41
392,2024-04,1,5260.81
392,2025-03,1,747.07
393,2022-10,1,3208.62
393,2024-03,1,4264.11
393,2024-09,1,140.71
393,2024-12,1,7009.29
394,2023-02,1,7558.15
394,2023-07,1,8610.83
394,2023-10,1,2189.47
394,2024-07,2,13393.439999999999
394,2024-08,2,13797.24
394,2025-02,1,5325.29
395,2022-07,1,8617.13
395,2023-02,1,4336.58
395,2024-08,1,7593.31
397,2023-01,1,7935.58
397,2023-06,1,6659.27
397,2023-07,1,9088.04
397,2024-04,1,1983.23
397,2024-09,1,4490.7
398,2022-09,1,5377.82
398,2022-10,1,6852.24
398,2022-11,1,1179.1
398,2023-05,2,10313.32
398,2023-11,1,4244.5
398,2023-12,1,4902.67
398,2024-10,1,622.07
399,2022-07,1,9697.69
399,2022-10,1,5677.66
399,2022-11,1,7757.7
399,2022-12,1,8298.04
399,2023-04,1,8764.64
399,2023-09,1,1816.24
399,2024-01,1,8346.96
399,2024-05,1,2935.17
399,2024-07,1,9650.12
399,2025-01,1,5576.47
400,2022-09,1,6948.87
400,2023-08,1,9775.67
400,2023-11,1,1370.82
400,2024-05,1,1184.77
400,2024-12,1,29.72
401,2022-06,1,8728.8
401,2023-09,1,1938.65
401,2024-05,1,2675.17
402,2023-02,1,7688.17
402,2024-06,1,6049.37
402,2024-07,1,7949.89
402,2024-12,1,6494.43
402,2025-03,1,45.22
402,2025-04,1,6541.21
403,2023-05,1,5462.18
403,2023-07,2,6109.469999999999
403,2024-11,1,7401.53
403,2025-03,1,1144.04
404,2022-09,1,6093.43
404,2023-05,1,6414.16
404,2024-07,1,1509.38
404,2024-11,1,4403.28
404,2025-03,1,8373.38
406,2022-06,1,2961.1
406,2022-09,1,6246.56
406,2023-04,1,9435.19
406,2023-08,1,753.44
406,2024-09,1,5207.85
407,2023-12,2,13343.92
407,2024-02,1,5484.64
407,2025-02,1,142.35
408,2022-10,1,7748.58
408,2023-04,1,4679.52
409,2022-08,1,7149.55
409,2022-12,1,5086.52
409,2023-03,1,2219.65
409,2023-05,1,3551.52
409,2024-11,2,813.4300000000001
409,2025-03,1,2241.98
410,2023-01,1,8751.72
410,2024-06,1,9973.46
411,2022-10,1,8710.8
411,2022-11,3,13908.1
411,2023-03,1,9100.29
411,2023-05,1,98.86
411,2023-07,1,5906.81
411,2023-08,1,7168.86
411,2024-03,1,6604.28
411,2024-04,1,289.88
411,2024-11,2,14908.82
411,2025-05,1,4587.63
412,2022-06,1,5801.92
412,2022-08,3,13927.689999999999
412,2022-09,1,8402.16
412,2023-04,1,3968.95
412,2023-06,1,6648.81
412,2023-08,2,11830.83
412,2023-09,1,2662.97
412,2024-08,1,1476.39
412,2024-12,1,4750.2
412,2025-03,1,4926.39
413,2023-09,1,7626.6
413,2023-10,1,7149.62
413,2023-11,2,7464.46
413,2023-12,1,4270.44
413,2024-05,1,8889.32
413,2024-10,1,4578.89
416,2022-07,1,1622.99
416,2022-09,1,4069.87
416,2024-06,1,3472.93
416,2024-10,1,611.89
417,2022-06,1,253.96
417,2022-08,1,583.09
417,2022-09,1,494.49
417,2022-10,2,11471.82
417,2022-11,1,4058.33
417,2023-02,1,4983.41
417,2023-04,1,2934.81
417,2023-05,1,1322.25
417,2023-10,1,6019.82
417,2024-03,1,7915.84
417,2024-06,1,7453.9
417,2024-12,1,7989.11
417,2025-05,1,3402.64
418,2023-12,1,9450.43
418,2024-01,1,3173.01
418,2024-08,1,9190.5
418,2025-01,1,6809.44
419,2022-05,1,2287.88
419,2022-09,1,671.05
419,2023-01,1,555.27
419,2023-04,1,1732.86
419,2023-09,1,9999.46
419,2023-11,1,3658.36
419,2024-07,2,2052.6000000000004
419,2024-11,1,3605.92
419,2025-01,1,1762.73
419,2025-02,1,8756.73
420,2024-06,1,393.45
420,2024-08,1,1543.88
420,2025-05,1,5393.54
421,2022-12,1,7207.91
421,2023-08,1,2248.55
422,2022-07,1,5648.4
422,2022-09,1,3143.73
422,2022-12,1,693.58
422,2023-03,1,1014.99
422,2024-03,1,3678.49
422,2024-06,1,5362.81
425,2022-08,1,5080.9
425,2023-01,1,9834.82
426,2022-05,1,7846.99
426,2022-10,1,1971.33
426,2022-12,1,2005.33
426,2023-01,1,7071.92
426,2023-03,1,5658.1
426,2023-05,1,7981.2
426,2023-12,1,8015.53
426,2024-01,1,4029.31
426,2024-11,1,7643.72
429,2022-06,1,6323.44
429,2022-07,3,16284.599999999999
429,2023-03,1,6163.12
429,2024-08,1,8800.68
429,2024-10,1,8186.61
429,2024-11,1,1045.3
429,2025-05,1,4445.43
433,2022-10,1,9796.7
433,2022-12,1,4568.46
433,2023-01,1,6788.96
433,2023-05,1,9805.84
433,2024-06,1,8077.86
433,2024-09,1,7938.59
433,2024-11,1,4402.19
434,2023-08,1,3108.99
434,2024-05,1,7479.85
434,2024-07,1,2137.94
436,2023-04,1,5746.97
436,2023-09,1,6299.01
436,2023-12,1,3950.08
436,2024-02,1,5452.95
436,2024-04,1,5344.84
437,2023-04,1,3255.36
437,2023-07,2,11434.79
437,2023-09,2,6930.2300000000005
437,2023-12,1,7285.89
437,2024-01,1,9798.23
437,2024-04,1,3801.14
437,2024-05,1,4699.38
437,2024-08,1,8539.31
437,2025-01,2,9833.05
437,2025-03,1,3763.66
438,2022-06,1,5628.17
438,2022-10,1,2287.06
438,2023-01,1,1899.32
438,2023-07,1,9571.87
438,2023-12,1,5323.14
438,2024-01,1,1455.97
438,2024-02,1,8819.5
438,2024-04,1,6137.02
438,2024-09,1,3546.25
438,2024-11,1,7848.29
438,2025-03,1,4860.52
439,2022-12,1,5609.96
439,2023-03,1,2669.44
439,2023-10,1,565.8
439,2024-11,1,1394.75
439,2025-01,1,5181.62
442,2023-01,1,9501.65
442,2023-05,1,5441.91
442,2023-11,1,401.55
442,2024-02,1,8719.08
442,2024-07,1,2375.2
442,2024-10,1,1222.18
442,2024-12,1,7327.09
442,2025-04,1,3976.06
442,2025-05,1,2474.6
443,2022-07,1,2152.88
443,2022-10,1,7615.93
443,2023-09,1,3247.25
443,2023-10,1,2832.37
443,2023-11,1,5010.97
443,2024-03,1,7057.04
445,2023-05,1,5703.49
445,2023-08,1,72.44
445,2023-12,1,652.64
445,2024-04,2,8920.1
445,2024-10,1,1521.51
446,2022-08,2,6000.5199999999995
446,2023-03,1,2813.96
446,2023-11,1,6932.07
446,2024-03,1,7094.69
446,2024-05,1,9610.65
446,2024-08,1,6429.84
446,2024-11,2,9650.37
446,2025-02,1,1552.78
447,2023-08,1,2008.8
447,2023-12,1,8043.63
447,2024-11,1,8454.13
447,2025-01,1,2717.73
447,2025-02,1,8967.8
452,2022-12,1,8734.39
452,2023-02,1,6820.62
452,2023-07,1,8403.74
452,2024-01,1,8299.78
452,2024-04,1,6762.74
452,2024-10,1,4330.65
452,2024-11,1,2947.85
452,2025-01,1,9115.61
454,2022-08,1,3784.21
454,2022-12,1,2135.73
454,2023-04,1,882.71
454,2023-06,1,6793.51
454,2023-08,1,3004.47
454,2023-12,1,9229.43
455,2022-06,1,5663.11
455,2022-09,1,3581.15
455,2022-10,2,9211.15
455,2022-12,1,9015.76
455,2023-07,1,1376.91
455,2024-01,1,334.44
455,2024-05,1,1279.72
455,2024-06,1,1942.1
455,2024-08,1,7704.42
455,2024-10,1,3201.78
455,2025-01,1,4821.12
458,2022-11,1,5876.67
458,2023-12,1,3851.29
458,2024-07,1,8941.76
459,2022-09,1,8014.05
459,2023-11,1,4340.22
461,2023-05,1,1139.96
461,2023-08,1,1102.37
461,2024-11,1,4711.17
461,2025-01,1,5773.06
461,2025-02,1,4538.9
462,2023-03,1,6675.79
462,2023-10,1,1838.79
462,2025-01,1,6978.85
462,2025-02,1,9667.8
463,2024-03,1,2578.21
463,2025-03,1,51.35
464,2022-10,1,1194.01
464,2023-12,1,9440.09
464,2024-03,1,2558.09
464,2024-05,1,1617.66
464,2024-06,1,2103.95
464,2024-12,1,5646.85
464,2025-03,3,13624.67
465,2025-03,1,8983.46
465,2025-05,1,3340.72
467,2022-11,1,2859.32
467,2023-06,1,1399.19
467,2023-11,1,4118.59
467,2024-12,1,9774.43
467,2025-04,1,2757.81
468,2023-05,1,7081.48
468,2024-11,1,9674.52
468,2024-12,1,7464.84
468,2025-03,1,8929.04
469,2022-11,1,6389.41
469,2023-01,1,1335.67
469,2023-04,1,4703.89
469,2024-01,1,7437.83
469,2024-07,1,8511.62
470,2022-10,1,9818.78
470,2022-11,1,2999.27
472,2022-07,1,259.05
472,2024-07,1,3477.51
472,2024-08,1,8634.52
472,2025-02,1,1576.96
473,2022-08,1,6633.45
473,2023-02,1,5953.06
473,2024-03,1,7256.76
473,2024-05,2,4040.87
473,2024-06,1,2312.58
473,2024-11,2,4297.59
476,2022-09,1,3985.02
476,2022-10,1,7132.99
476,2023-09,1,5024.66
476,2023-10,1,2838.2
476,2023-12,1,5337.55
476,2024-01,1,1844.85
476,2024-02,1,4424.84
476,2024-06,1,2652.45
476,2024-07,1,1586.64
478,2023-01,1,4610.67
478,2025-04,1,3442.89
481,2022-08,1,16.74
481,2023-02,1,9296.15
481,2023-12,1,1413.5
481,2024-03,1,9970.73
481,2024-07,1,6764.8
481,2025-04,1,881.33
484,2022-08,1,9781.28
484,2022-10,1,1718.43
484,2022-11,2,6030.959999999999
484,2023-01,1,5676.37
484,2023-04,1,4552.2
484,2023-07,1,4520.09
484,2023-10,2,18688.34
484,2023-11,1,5697.39
484,2024-01,1,201.79
484,2024-02,1,5909.75
484,2024-03,1,5846.42
484,2024-07,1,9759.5
484,2024-09,1,3021.83
484,2024-12,1,5901.89
484,2025-04,1,1339.91
485,2022-09,1,1038.78
485,2023-01,1,7317.65
485,2023-08,1,2883.54
485,2023-10,1,1782.06
485,2023-12,1,6572.5
485,2024-01,1,8971.3
485,2024-06,1,2620.89
485,2024-12,1,859.91
486,2022-05,1,9503.97
486,2022-07,1,338.77
486,2023-05,1,6277.05
486,2023-06,2,14238.08
486,2025-03,1,4638.0
488,2022-07,1,5539.7
488,2022-08,1,2334.56
488,2023-02,1,7045.58
488,2023-06,1,3343.29
488,2023-12,1,3509.59
488,2024-01,1,7244.75
488,2024-02,1,2142.42
488,2024-05,1,9383.77
488,2024-09,1,8790.58
490,2023-11,1,6546.78
490,2023-12,1,7783.37
490,2025-02,1,6787.97
491,2022-07,1,9035.74
491,2022-11,1,7044.76
491,2023-04,1,2060.29
491,2023-06,1,1300.19
491,2023-08,1,9800.54
491,2023-10,1,306.82
491,2023-12,1,5750.26
491,2024-03,1,9774.28
491,2024-06,2,9342.49
491,2024-11,1,5655.81
491,2025-03,1,3276.94
492,2022-07,1,9633.97
492,2022-10,1,1726.94
492,2023-05,2,9447.83
492,2024-08,1,2973.11
492,2024-11,1,5825.38
493,2022-10,1,5308.98
493,2023-07,3,13183.49
493,2023-11,1,5203.83
493,2024-09,1,1359.83
493,2024-10,1,8724.57
493,2025-01,1,8723.82
493,2025-03,1,4226.57
493,2025-05,1,9810.9
494,2022-07,1,9254.69
494,2023-05,1,5362.93
494,2024-01,1,7920.21
494,2024-04,1,1172.16
494,2024-06,1,6708.85
494,2024-10,2,7343.66
494,2025-03,1,9319.39
495,2022-06,1,6954.5
495,2022-12,1,1009.75
495,2024-09,1,8586.53
498,2022-06,1,1533.44
498,2022-07,1,9662.05
498,2022-09,1,5590.3
498,2023-05,1,1999.34
498,2023-06,1,8509.75
498,2023-08,1,8137.85
498,2024-04,1,2958.74
498,2024-05,1,4108.37
498,2024-11,1,3082.33
498,2025-03,1,6706.66
498,2025-04,1,7922.58
499,2023-03,1,407.59
499,2023-05,1,3376.81
499,2024-07,1,9195.91
499,2024-10,1,3469.58
501,2023-06,1,216.29
501,2023-10,1,6176.93
501,2024-11,1,7047.21
502,2022-06,1,3153.97
502,2023-10,1,8474.1
503,2023-10,1,9910.11
503,2024-03,1,9311.91
503,2024-08,1,6935.63
503,2024-09,1,4425.17
504,2022-05,1,9959.3
504,2022-09,1,4464.44
504,2023-08,1,8207.3
505,2023-06,1,5996.0
505,2023-11,1,1820.1
505,2024-06,1,7185.36
505,2025-03,1,1112.89
506,2023-12,1,1192.83
506,2024-01,1,4718.17
506,2024-06,1,3427.97
506,2024-12,1,3581.9
508,2022-10,1,1729.57
509,2025-02,1,4109.86
513,2022-07,1,3881.5
513,2025-03,1,3363.75
517,2023-08,1,8027.25
517,2023-10,1,5153.31
517,2024-01,1,5456.79
517,2024-12,1,9675.12
519,2022-05,1,488.45
519,2022-06,1,3736.46
519,2022-12,2,12141.8
519,2023-05,2,11987.720000000001
519,2023-07,1,4624.37
519,2024-03,1,5763.0
519,2024-05,1,1236.92
519,2024-10,1,4503.9
519,2025-02,1,9388.33
520,2022-07,1,4387.9
520,2023-05,1,8047.2
520,2023-08,1,1679.92
520,2023-09,1,7861.3
521,2023-02,1,3059.35
521,2023-12,1,6890.33
521,2024-03,1,7683.48
521,2024-05,1,8154.96
521,2025-03,1,7376.05
522,2022-10,1,9086.15
522,2023-03,1,2412.61
522,2023-11,1,7891.74
522,2024-12,1,8934.43
522,2025-03,1,8821.05
523,2023-07,2,12565.099999999999
523,2023-09,1,4997.9
523,2024-01,1,1050.79
523,2024-03,1,2671.93
523,2024-10,1,4639.59
523,2024-12,1,9019.05
524,2022-10,1,4268.03
524,2023-03,1,560.3
524,2023-10,1,8019.47
524,2023-11,1,6432.99
524,2024-03,1,935.08
524,2024-07,1,2126.65
524,2024-08,1,4171.89
524,2024-10,1,1217.88
524,2025-04,1,7611.88
525,2022-06,1,6848.44
525,2022-11,1,6608.47
525,2025-02,1,269.51
526,2022-09,1,7497.73
526,2023-06,1,1192.18
526,2024-07,1,7093.77
526,2025-05,1,9206.88
527,2023-02,1,9573.83
527,2023-08,1,713.79
527,2024-11,1,3800.36
527,2024-12,1,9119.52
527,2025-04,1,7476.64
528,2023-08,1,4370.25
528,2023-10,1,6118.59
528,2024-03,1,141.08
528,2024-05,1,9693.7
528,2025-03,1,6892.44
529,2023-03,1,8090.71
529,2024-10,1,3683.76
530,2024-04,2,14712.130000000001
530,2024-05,1,8849.24
530,2024-07,1,4107.76
530,2024-09,1,3548.13
530,2024-12,1,2294.41
530,2025-04,1,5511.51
531,2022-12,2,7036.780000000001
531,2023-02,1,7784.98
531,2023-06,2,3043.3
531,2023-07,1,7248.79
531,2023-09,1,9764.7
531,2023-10,1,8305.89
531,2024-07,1,1152.81
531,2024-12,1,1310.47
533,2023-06,1,9419.63
533,2024-06,1,4340.56
533,2025-03,1,757.48
534,2022-07,1,2347.08
534,2023-01,1,320.29
534,2023-05,1,4487.08
534,2023-07,1,5894.44
534,2023-08,1,9278.33
534,2024-04,1,4876.59
534,2024-08,1,2507.33
536,2023-01,1,9697.11
536,2023-07,1,3645.41
536,2024-08,1,72.63
536,2025-01,1,8120.3
537,2025-04,1,3216.69
539,2022-07,1,5064.66
541,2022-08,1,5828.0
541,2023-02,1,1777.02
541,2024-04,1,1325.2
541,2024-11,2,5816.7300000000005
541,2025-02,1,8455.58
541,2025-04,1,694.86
544,2023-10,1,3620.36
544,2024-09,1,6835.48
545,2022-07,1,5712.74
545,2022-11,1,8290.1
545,2022-12,1,6135.35
545,2023-01,1,6696.29
545,2023-05,1,4923.59
545,2023-06,1,6597.22
545,2023-07,1,4394.96
545,2023-12,1,8515.72
545,2024-02,1,1729.21
545,2024-04,1,9054.48
545,2024-05,1,6527.49
545,2024-10,1,5976.45
545,2024-11,1,5825.85
546,2022-10,1,5343.51
546,2023-02,1,5336.21
546,2024-10,1,6328.94
546,2025-03,1,3437.35
547,2022-05,1,2358.31
547,2022-06,1,453.16
547,2022-09,1,4305.78
547,2022-10,1,3293.19
547,2022-11,1,4428.22
547,2023-02,1,863.63
547,2023-06,1,5694.21
547,2023-08,1,5508.9
547,2023-10,1,985.2
547,2024-02,1,2002.19
547,2024-04,1,9996.83
547,2024-07,1,2613.34
547,2024-08,1,4840.73
547,2024-09,1,6633.36
547,2024-10,1,6057.69
547,2024-12,1,7556.18
547,2025-04,1,3471.95
548,2022-08,1,4382.22
548,2022-09,1,968.26
548,2023-03,1,6780.74
548,2023-06,1,4892.81
548,2023-11,1,1220.85
548,2024-02,1,6231.88
548,2024-08,1,1394.7
548,2024-09,1,3889.01
548,2024-11,1,148.81
548,2024-12,1,5125.48
548,2025-01,1,7997.81
549,2023-08,1,9633.52
549,2024-12,1,4048.48
549,2025-01,1,5491.29
549,2025-02,2,10396.09
550,2022-07,1,8893.62
550,2022-08,1,8299.82
550,2022-11,1,6782.23
550,2023-04,1,6382.67
550,2023-05,1,8126.51
550,2023-07,2,9911.99
550,2024-06,1,2013.53
550,2024-09,1,8164.3
550,2024-10,1,4125.11
550,2025-01,2,14379.08
550,2025-02,1,8168.19
551,2022-09,1,2809.69
551,2022-12,2,8553.18
551,2023-05,1,6868.38
551,2023-06,1,2846.63
551,2023-09,1,8396.77
551,2023-10,1,4384.68
551,2023-11,1,5863.43
551,2025-02,3,16965.01
553,2023-04,1,7614.44
553,2023-09,1,2533.47
553,2025-04,1,865.96
555,2023-03,1,9041.19
555,2024-02,1,1489.72
555,2024-05,1,505.6
555,2024-06,1,5597.47
555,2025-01,1,1380.32
559,2022-12,1,3004.93
559,2023-07,1,6026.9
559,2024-01,1,3104.72
559,2024-05,1,9925.55
560,2022-12,1,3025.2
560,2025-03,1,1780.48
561,2023-11,1,411.92
561,2024-06,1,4703.51
562,2023-02,3,15087.01
562,2023-09,1,7118.04
562,2024-01,1,2442.15
562,2025-03,1,7457.2
564,2022-07,1,5550.56
564,2022-10,1,3183.67
564,2023-02,1,1462.83
564,2023-05,1,228.06
564,2023-06,1,730.59
564,2023-08,2,3763.51
564,2023-10,1,4111.39
564,2024-07,1,4237.49
564,2024-12,1,9285.96
564,2025-01,1,4980.97
564,2025-03,1,5974.75
564,2025-05,1,7723.94
565,2022-06,1,7865.98
565,2023-01,1,5273.56
565,2023-06,1,1717.81
565,2023-09,1,6933.98
565,2024-01,1,5168.79
565,2024-03,1,3266.61
565,2024-04,1,5108.21
565,2024-10,1,2442.61
565,2024-11,1,6636.81
565,2024-12,1,2206.5
567,2023-01,1,8404.75
567,2023-06,1,8740.77
567,2024-06,1,811.67
567,2024-08,1,9017.98
567,2024-11,1,3659.6
571,2022-10,1,5550.67
571,2023-02,1,7047.66
571,2023-07,1,7706.81
571,2023-09,1,6267.74
571,2024-10,1,979.92
